aggregate,pts_english,pts_core_maths,pts_biology,pts_chemistry,pts_physics,pts_elective_maths,pts_integrated_science,pts_social_studies,trait_analytical,trait_empathy,trait_practical,trait_creative,logic_accuracy,quant_accuracy,scientific_accuracy,verbal_accuracy,label_programme,archetype,band_pool,ability
9.0,2.0,3.0,1.0,9.0,1.0,1.0,1.0,4.0,50.54287919397058,28.597518999267983,38.43937222241778,63.637851964427,48.387227614583466,75.1457523291258,65.09354565236468,78.58987802226193,BSc Chemical Engineering,science,eligible,strong
15.0,4.0,2.0,5.0,4.0,1.0,1.0,3.0,4.0,67.20726666655311,51.10355375605406,52.598480181551764,27.932900702017502,54.569203143556415,54.4425781904733,26.378816894380467,26.000201256816386,BSc Metallurgical Engineering,engineering,eligible,mid
25.0,4.0,6.0,4.0,2.0,4.0,9.0,5.0,7.0,53.06560311685189,32.786584384862444,40.46223743877608,93.58071212491225,61.717584000398695,26.14690728623092,61.221906130221825,48.34812514352483,BSc Sport and Exercise Science,science,stretch,mid
9.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,59.55660421984882,82.6178770703013,56.50615559821224,54.82061536492162,64.40692083474906,63.65971785341061,56.47780392848087,45.269911132787,BSc Civil Engineering,health,eligible,strong
9.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,67.18491673416585,75.71670763302915,79.50066450458442,58.26508942696806,46.833243878105016,73.25629838831632,95.0,65.25038727347246,BSc Computer Engineering,health,eligible,strong
10.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,80.91651143780359,58.723231659169,36.081421283925124,65.80471973233153,51.81928583538915,56.12516955554951,76.37452634057686,70.29082133226218,BSc Agricultural Engineering,health,eligible,strong
20.0,3.0,5.0,6.0,3.0,2.0,3.0,5.0,4.0,72.30344332492989,70.8992399706513,58.10895441318904,54.89896353490669,45.81256501396169,75.93555959462734,53.08746967622894,71.2015847675359,BSc Agricultural Biotechnology,science,eligible,mid
18.0,4.0,3.0,3.0,1.0,4.0,5.0,3.0,7.0,66.38283681012346,46.96414140294944,32.793272860254085,64.68187214915716,54.53733788952132,47.874696768131,71.14766873537268,72.93436745209186,BSc Biological Sciences,health,eligible,mid
19.0,3.0,4.0,1.0,3.0,4.0,8.0,7.0,4.0,54.41995109405608,64.13917592389103,64.98761756035591,70.71375494931941,78.39302955521825,74.5472393155467,77.44231624961883,66.60804245997271,BSc Meteorology and Climate Science,health,eligible,mid
16.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,29.8743761876906,39.83379280881837,23.77017048063028,39.950523226206826,61.57952694769816,44.40396786053711,74.50903270562027,34.262914470849154,BSc Industrial Engineering,science,eligible,mid
7.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,69.81714283095974,62.551203409529826,27.413014241413563,79.44428080939517,22.773622849467635,55.95809546775352,63.19312294477774,28.603130358769505,BSc Computer Science,science,eligible,strong
13.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,52.76218626714331,32.16424929339098,46.95601533596701,68.40880680756564,63.956280597642056,81.10365030017856,58.509392598096184,59.426992482440845,BSc Industrial Engineering,mixed,eligible,strong
14.0,1.0,2.0,6.0,3.0,9.0,2.0,2.0,4.0,74.53040208777999,53.7801911725811,91.93001008683348,60.663568760611625,59.86101691803928,64.06573974425709,50.498410191287824,55.68141535259708,BSc Automobile Engineering,engineering,eligible,mid
8.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,51.26543534436812,44.224859931259104,65.42032113376663,55.50186248649202,67.21808376719994,72.18930551300843,85.17690093340251,79.33088015070133,BSc Mechanical Engineering,science,eligible,strong
11.0,4.0,1.0,6.0,3.0,1.0,1.0,1.0,4.0,80.77206800385541,34.74725172235935,73.13160190425538,28.16345333178233,44.15649143393179,41.19113897351076,56.18144893570043,48.35580961618342,BSc Telecommunication Engineering,engineering,eligible,strong
18.0,1.0,5.0,2.0,2.0,4.0,6.0,6.0,4.0,82.11712351282252,48.69813503450548,56.96452815621896,63.01410736013972,64.65914570571255,52.488699795324166,65.41830826063872,50.40987922038672,BSc Mathematics,health,eligible,mid
17.0,3.0,6.0,2.0,4.0,1.0,2.0,3.0,6.0,48.48997770680111,36.10851760035428,54.23254660042548,33.525351457458584,66.61980792491379,53.53420783881463,38.42376506653767,52.535106087319186,BSc Metallurgical Engineering,science,eligible,mid
12.0,3.0,1.0,6.0,4.0,1.0,1.0,5.0,2.0,70.82123463530196,41.299034353534026,73.04645583873241,51.21714338396432,85.82756789025282,74.24404471847845,53.80645722570171,79.57790783280345,BSc Marine Engineering,engineering,eligible,mid
26.0,3.0,7.0,3.0,6.0,5.0,3.0,6.0,5.0,34.699021975802864,56.7100846164343,41.17624590363278,28.413727040926286,69.67470145097968,61.66977288104846,95.0,68.87412062004401,BSc Sport and Exercise Science,science,stretch,mid
9.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,64.22764903351141,81.32791509395017,82.54792070574345,76.75307431593578,71.4266049499596,50.879844767212624,72.8445915259341,61.35238276898241,BSc Civil Engineering,health,eligible,strong
12.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,78.01164286635938,46.76155252282093,52.49480917904218,73.56642858077117,68.5244729865545,39.400177161102604,60.66246614002075,55.112109652333785,BSc Marine Engineering,engineering,eligible,strong
17.0,2.0,4.0,3.0,2.0,3.0,7.0,6.0,3.0,50.97863507304501,56.27410535473605,54.528813826413355,39.44044730328836,69.24088982093922,63.685188086456634,95.0,75.49430316307706,BSc Disability and Rehabilitation Studies,health,eligible,mid
19.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,32.13279258275213,25.260693727393154,36.62963350936414,36.27639293865827,45.24661227658336,51.24210786579759,82.1152158715941,44.13952822064745,BSc Physics,science,eligible,mid
21.0,1.0,3.0,4.0,6.0,4.0,9.0,5.0,4.0,79.36574079488,32.174981555675636,32.74666339830071,60.28773434781287,48.67301200342119,94.80771715627,64.81709236922855,41.25999513185903,BSc Physics,mixed,eligible,mid
8.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,89.8069971375777,83.90918390658592,56.985749318206274,35.33676298956295,61.438606043814666,35.37923596103067,78.41646157191667,49.36394317075464,BSc Aerospace Engineering,health,eligible,strong
23.0,5.0,5.0,6.0,3.0,3.0,3.0,4.0,6.0,58.74173533481844,22.14536881923055,56.832326813978355,48.193154176839755,76.91445946687521,62.955619695232045,44.81261346570192,48.2622462177455,BSc Sport and Exercise Science,science,eligible,weak
10.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,62.74779149634793,35.21653783317116,59.92057293915812,52.17962186492327,36.607914396994815,44.84952113629895,58.08925942403562,40.09412273706239,BSc Petroleum Engineering,science,eligible,strong
23.0,2.0,3.0,4.0,4.0,9.0,4.0,6.0,6.0,58.88597192099374,63.574706258359164,50.04449162961649,15.385659557013618,53.81800218637911,74.8130771407634,72.33743537338205,20.0,BSc Sport and Exercise Science,health,eligible,mid
13.0,3.0,4.0,6.0,2.0,2.0,1.0,3.0,1.0,59.75184733543501,50.70876813151263,63.86479143410243,69.42124824943369,45.246581821810764,77.74321919100979,77.2870474925939,33.35270839792459,BSc Geological Engineering,science,eligible,strong
11.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,48.48544084385618,48.25596706574808,60.09654837333711,69.5967600131884,48.86056499912208,58.55792774355706,46.390124228063726,60.74950469596137,BSc Geological Engineering,mixed,eligible,strong
17.0,4.0,2.0,6.0,3.0,4.0,1.0,4.0,3.0,80.02718340496878,43.225431398321525,62.931662770554766,52.287892493845035,74.04592142736715,54.849352782171565,95.0,34.628219451598305,BSc Metallurgical Engineering,engineering,eligible,mid
18.0,6.0,3.0,1.0,1.0,5.0,3.0,4.0,5.0,64.30806357132676,64.41809441325628,59.5518396422423,47.80342691107598,69.02452020229688,39.305664902615376,66.66144308359813,80.57549066372849,BSc Mathematics,health,eligible,mid
8.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,95.0,44.70933542210122,61.858593514591036,49.69444725137476,58.23993075619528,73.21569652316695,48.43955155563166,20.0,BSc Computer Engineering,engineering,eligible,strong
16.0,4.0,4.0,1.0,2.0,5.0,3.0,2.0,3.0,39.82740712155935,87.85089602292041,55.90333280176159,63.66442384560656,46.52013116260968,62.02339481165952,79.17842949929233,45.3648192123995,BSc Herbal Medicine,health,eligible,strong
12.0,3.0,1.0,4.0,1.0,9.0,1.0,6.0,2.0,87.43694386958259,65.12357401226417,83.73177207024354,41.90778294106234,74.15788020616733,66.99154727519827,69.491706174089,56.01855199630824,BSc Marine Engineering,science,eligible,strong
17.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,38.417271104437305,17.92645367111614,50.02017072029033,60.968955017997125,40.59929171670787,56.05059175770825,69.87898836380087,71.1957508636037,BSc Meteorology and Climate Science,science,eligible,mid
18.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,58.58249419408796,13.193734607650462,65.66997307318742,53.20311595173605,52.312923504970776,50.16326920982309,64.66346975102151,54.57626745980975,BSc Metallurgical Engineering,engineering,eligible,mid
16.0,4.0,3.0,2.0,1.0,3.0,5.0,4.0,3.0,47.972010162137636,55.842037438996286,68.74758419460241,79.08661769526827,59.9962976843178,52.4919688304924,70.53411503129081,44.58963612917994,BSc Agricultural Engineering,health,eligible,mid
25.0,3.0,4.0,4.0,9.0,5.0,6.0,4.0,5.0,46.427548560317106,46.383342333839394,63.43189594400484,42.898049722901355,35.460031471494005,24.539537842627364,67.2896487993764,85.81769655919183,BSc Sport and Exercise Science,health,stretch,mid
27.0,6.0,4.0,5.0,3.0,4.0,5.0,8.0,6.0,43.38577902770821,44.04118874129724,70.00721547033487,56.38431312391591,55.08985322199792,92.54844779885542,70.37286320654019,77.75093941028163,BSc Sport and Exercise Science,science,stretch,weak
14.0,1.0,5.0,2.0,4.0,4.0,9.0,1.0,1.0,45.3951106713121,41.889078446803694,44.84262474186724,43.11705010043564,44.655841696166405,52.60750747247066,82.45789827626896,44.64941570884051,BSc Physiotherapy and Sports Science,mixed,eligible,strong
11.0,2.0,3.0,1.0,1.0,5.0,4.0,1.0,3.0,47.37316888547167,73.2853057012443,44.09536085314901,60.72185766494245,39.13056240188832,57.577273727127704,49.03825741407316,72.5302968032192,BSc Chemistry,health,eligible,strong
16.0,4.0,4.0,3.0,9.0,2.0,1.0,4.0,2.0,45.03815434729053,57.30779320623203,58.67972422605585,50.65048294563962,52.11924072889963,62.082123810180164,75.6999976442352,49.42804169465472,BSc Industrial Engineering,science,eligible,mid
20.0,4.0,3.0,2.0,3.0,7.0,5.0,7.0,3.0,62.76204983253509,72.74460654954953,47.79341869801751,48.96574459238192,39.37603129053069,53.961367933785624,63.85680636448889,51.59940127749425,BSc Physics,health,eligible,mid
7.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,85.54196713256391,37.067251918588184,77.71887170760787,30.14508910960705,63.61608635717554,65.10534331243895,67.14615466987081,28.964015188802282,BSc Aerospace Engineering,engineering,eligible,strong
14.0,2.0,3.0,4.0,3.0,5.0,1.0,1.0,4.0,80.10810304814372,42.19302568332951,62.96126473239329,46.81964256548052,72.63484809924454,33.32668147909339,54.300575847222156,70.45157512471123,BSc Industrial Engineering,engineering,eligible,mid
25.0,4.0,3.0,3.0,5.0,9.0,5.0,5.0,5.0,67.05477024318691,89.19999151486664,29.968250799040216,68.19505969785274,25.07426838701604,58.880789844772266,64.90647609348741,60.198435540690866,BSc Sport and Exercise Science,health,stretch,weak
16.0,2.0,3.0,3.0,2.0,4.0,6.0,3.0,3.0,50.0156218952222,80.75237155576113,39.74783509939845,61.26242463059053,52.46344778989295,62.37681643659118,86.28718106531251,45.26484617798339,BSc Midwifery,health,eligible,mid
23.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,5.0,42.83368565693815,24.933416987047185,67.38555462166481,33.27620044296593,41.84994041001522,65.34228016468465,87.35892028341367,55.43353716427922,BSc Sport and Exercise Science,science,eligible,weak
17.0,1.0,1.0,4.0,4.0,4.0,6.0,6.0,3.0,71.33327757801037,63.05525368636427,50.049343682172,22.014297462627052,39.007150373749795,38.61085280499563,84.69318826718992,44.90590371183029,BSc Metallurgical Engineering,mixed,eligible,mid
13.0,1.0,2.0,1.0,4.0,5.0,4.0,3.0,2.0,41.754426283016606,10.0,69.78073454582359,74.88645760199162,50.82232512389433,81.86936697547183,37.4066676592893,65.4506304832949,BSc Industrial Engineering,mixed,eligible,strong
22.0,3.0,5.0,5.0,2.0,5.0,5.0,4.0,3.0,72.33389643183793,74.14568791674469,34.537264789373225,58.030568683359306,51.09878241374228,57.71564095373976,71.93875116761264,65.61772829158338,BSc Sport and Exercise Science,health,eligible,mid
11.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,50.397266443340584,45.72844943146761,68.00609226697259,37.35534852845008,59.17564688973282,52.590549500604126,80.601862279124,67.33373832531325,BSc Automobile Engineering,science,eligible,strong
8.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,50.13401390885191,72.73178520260818,35.069525238391705,57.72861004954495,36.12242471759331,47.19972148454281,64.7896185334381,61.857619546266314,BSc Biochemistry,health,eligible,strong
18.0,4.0,3.0,2.0,4.0,1.0,5.0,4.0,4.0,55.364548336536224,78.78984733000928,47.398293165808894,62.913457406957704,79.75417653289662,55.93243975203264,58.331943274795705,68.47952574034147,BSc Metallurgical Engineering,health,eligible,mid
20.0,5.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,50.42515316088163,73.11372698053802,48.393380312849615,50.15831462439968,54.602242837680464,52.584387086248526,65.83324933185298,44.04596010504265,BSc Physics,health,eligible,mid
7.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,35.06866116816863,60.86566705317658,32.55591130255615,43.2679661460622,25.49094011835362,72.12466347520433,81.21698828862526,46.03489417958392,BSc Computer Science,health,eligible,strong
18.0,5.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,71.32982993430198,70.83182541949145,65.28923186368694,43.574682276380514,63.336184982495595,60.10339026704193,79.24693808382595,68.8595491909056,BSc Metallurgical Engineering,health,eligible,mid
18.0,4.0,3.0,7.0,3.0,3.0,1.0,5.0,4.0,71.51903801386308,42.09811549339684,28.458642285763844,40.44298005520724,76.60912208474147,59.13168734390917,51.24361315090185,57.12197371895334,BSc Metallurgical Engineering,science,eligible,mid
14.0,3.0,3.0,9.0,1.0,3.0,2.0,3.0,2.0,39.427677538037706,39.48689716078046,60.30683749393153,69.36972799061596,95.0,53.166733221449256,68.09548084383825,64.09739844686924,BSc Geological Engineering,health,eligible,strong
6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,95.0,48.88911372709089,95.0,18.81505561842868,45.813234260680716,37.637646719559946,53.01479117840722,61.926894273538394,BSc Chemical Engineering,engineering,eligible,strong
11.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,50.358950713214895,80.40977449861546,35.20505506859955,33.51241409007649,41.634023574454524,69.68037704752503,79.6984004265872,75.01461750726108,BSc Actuarial Science,health,eligible,strong
13.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,82.12427217513954,66.87539665249693,49.69197040946355,53.85538207178508,60.25759301000607,36.74821242946186,59.6627499179794,51.24772487756791,BSc Automobile Engineering,health,eligible,strong
12.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,54.450722586586096,38.32685841895456,95.0,70.7766554900496,60.53955056296814,74.7167854861725,57.64436704720603,52.119466597218825,BSc Automobile Engineering,engineering,eligible,strong
21.0,5.0,2.0,6.0,6.0,2.0,2.0,6.0,4.0,86.7486513342705,18.956817162167155,48.12067766801284,29.31214830210389,49.76124069906338,41.36563042037238,82.59042352933633,20.0,BSc Sport and Exercise Science,engineering,eligible,weak
17.0,3.0,2.0,4.0,5.0,1.0,2.0,7.0,5.0,86.93051947097325,64.81190762525183,58.912561319145404,43.01798490757649,52.41734582708073,73.37786723869499,68.22508623862804,64.53316117324313,BSc Metallurgical Engineering,engineering,eligible,mid
19.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,88.00631503132196,23.947504265432666,51.626974505465355,42.41966492472588,46.10854458467219,59.70977892727869,50.47113449517605,53.525385133947545,BSc Physics,engineering,eligible,mid
9.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,58.332997110385044,39.853494640308085,59.904146167742,56.53347629313061,52.62608144751486,66.48134520863879,81.82569409116563,59.03763821703824,BSc Civil Engineering,science,eligible,strong
19.0,3.0,1.0,4.0,3.0,3.0,6.0,6.0,5.0,35.631764822967256,95.0,54.91538604679058,66.14848816048746,46.64004762329214,57.40137411856043,61.26534468011646,27.90845969776365,BSc Physics,health,eligible,mid
24.0,6.0,3.0,8.0,4.0,3.0,4.0,4.0,4.0,72.75898375616978,50.367185677663585,71.73675039220002,37.442301223344,73.3987128391977,66.86540080904845,29.449241342280416,68.6843001654462,BSc Sport and Exercise Science,engineering,eligible,weak
12.0,1.0,1.0,5.0,2.0,3.0,1.0,4.0,6.0,84.2121923069869,44.22893658521051,71.0660833753647,54.447034119706466,47.48311367294292,46.86171020444141,57.762394778480044,77.19845809791991,BSc Industrial Engineering,engineering,eligible,mid
15.0,2.0,1.0,7.0,2.0,2.0,4.0,6.0,4.0,69.2227722268896,26.863477741572478,83.95834599990594,67.94678050400907,69.60448714976978,73.63636394281136,50.86407965522988,59.80885373347662,BSc Materials Engineering,engineering,eligible,mid
20.0,3.0,2.0,6.0,6.0,4.0,2.0,5.0,4.0,60.36465546211562,31.778452876968437,60.81879904644183,21.935489638237417,79.25244773681902,95.0,57.88484698741804,79.26085636338286,BSc Physics,engineering,eligible,mid
26.0,4.0,5.0,8.0,6.0,7.0,2.0,4.0,5.0,44.97600665256926,42.99399792773846,84.09792020759056,47.13736685102118,54.05855303120444,47.38286539031446,82.60867824358962,53.1597138723352,BSc Sport and Exercise Science,science,stretch,weak
10.0,1.0,1.0,9.0,2.0,3.0,4.0,2.0,1.0,69.42563359692821,70.80493795405667,50.484412244387414,41.69683219042473,53.06595000875642,58.09311126943177,49.966403009982116,48.806661467451356,BSc Mechanical Engineering,health,eligible,strong
15.0,2.0,4.0,5.0,2.0,9.0,2.0,1.0,4.0,71.4040405820379,49.03952024579046,57.49952137795164,45.559010876321736,60.617893454764136,72.00887625802304,64.21984913173127,45.682799025323696,BSc Marine Engineering,engineering,eligible,mid
14.0,5.0,1.0,7.0,2.0,3.0,2.0,6.0,1.0,62.28991519446511,28.83729422171644,88.04470157017829,49.09376747316949,95.0,67.21709680471109,66.7127128782897,70.8226232950177,BSc Automobile Engineering,engineering,eligible,mid
12.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,5.0,32.11149219592776,17.211875350703487,46.58301194614934,57.48204821980043,58.351679773095896,93.07996109718836,51.78132895557147,54.95161708026098,BSc Food Science and Technology,science,eligible,strong
8.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,68.22388698096385,43.015211258253075,72.2851326674763,28.425764559659314,45.646829419173166,55.548586041358924,59.04286350391766,27.45085590003623,BSc Aerospace Engineering,engineering,eligible,strong
19.0,4.0,5.0,2.0,2.0,5.0,7.0,3.0,3.0,39.76266040032503,50.501546110767556,74.03104739729073,30.38154971427326,60.70506800341771,26.88323575294199,93.63583993339543,55.816150980234625,BSc Agricultural Biotechnology,health,eligible,mid
7.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,61.025873971333176,44.13548463360209,15.196398891676765,72.80413113975533,44.749398322249284,66.67232314115616,75.74191473614891,55.25170309016513,BSc Land Economy,science,eligible,strong
27.0,4.0,5.0,5.0,4.0,4.0,8.0,5.0,7.0,62.32863483989128,58.09685376510237,23.870472458093865,60.79359237384516,51.277689626569426,59.245201229627774,73.65609355184843,65.18567564170276,BSc Sport and Exercise Science,health,stretch,weak
9.0,3.0,1.0,1.0,2.0,9.0,1.0,1.0,4.0,51.564565657611375,75.70386525180312,60.412822031583104,33.28850188922472,70.70759627019335,71.18166308697435,82.22350057886189,32.672597569707314,BSc Land Economy,health,eligible,strong
21.0,3.0,5.0,6.0,4.0,9.0,3.0,3.0,3.0,76.04440839845694,28.855171615730278,51.65516052966231,44.12965423940007,56.40390453576302,80.75698628602598,80.2284141742866,31.253637433328127,BSc Physics,science,eligible,mid
