programme,track,wassce_biology,wassce_business_management,wassce_chemistry,wassce_core_maths,wassce_economics,wassce_elective_maths,wassce_english,wassce_financial_accounting,wassce_government,wassce_history,wassce_integrated_science,wassce_literature,wassce_physics,wassce_social_studies,trait_analytical,trait_creative,trait_social,trait_practical,trait_leadership,trait_empathy,logic_accuracy,quant_accuracy,verbal_accuracy,scientific_accuracy,xp,streak_days
accounting,Business,5,4,5,1,2,4,4,2,4,3,4,3,3,4,72.39161205420389,34.43313305817481,33.83586074169246,47.071954324146205,51.92559096269979,36.33396797886061,59.03912430023055,54.96704428823106,53.70264798844353,58.2168224316897,762,16
engineering-civil,Science,4,4,3,2,5,3,3,2,2,5,3,4,2,4,100.0,64.05700508946164,34.39226088604282,78.65056723123017,64.31565211752775,31.73951631318014,78.10269795100342,86.89108959788973,48.00735137820273,66.7711940316,453,7
accounting,Business,3,4,4,2,2,3,6,1,4,3,3,3,4,4,97.29313503373182,34.61693701362329,51.98144625912899,60.789164912916625,29.372300706860052,37.994974347918664,78.20304327047566,63.75041739337428,13.812447206344697,53.08299515217361,960,13
agriculture,Science,3,4,1,3,7,5,4,3,4,5,4,4,4,5,60.268067313365286,43.00178339824964,48.298687685638804,79.21081492977211,51.99370880210746,32.41585869074523,40.45213159422998,41.04247026516367,51.933319861972414,68.70377472471885,1310,11
journalism,Arts,5,2,4,4,3,4,3,5,1,1,4,1,3,5,67.97849127275921,64.08744496848682,94.86841565333512,38.02625020624455,58.915703516217135,75.42437238565769,46.02736783726488,56.48001851046924,49.99124535071014,58.994455850216774,829,4
banking-finance,Business,5,5,4,2,1,2,2,1,3,4,5,5,4,5,91.04002569409872,44.57606989499854,48.8293348508948,48.13207946343254,65.18903125382934,55.66380275429523,79.13255273488991,76.14170703382703,61.5517657085499,67.042471885036,520,11
computer-science,Science,4,5,3,1,4,1,2,7,3,5,4,5,3,3,87.13389919236286,53.07295499085109,25.73954216315328,83.7043296852181,37.00114275365711,22.79714168675541,78.64844586519543,100.0,59.63809994868819,62.448012081389535,807,20
electrical-engineering,Science,3,6,4,1,4,2,3,4,6,4,4,4,3,4,74.31139240727184,47.675025118322814,34.74506474560184,77.71368602848476,66.41937637841806,17.496049167828833,76.59963705578186,66.70171874914168,56.93893787187029,74.7411372032916,776,10
electrical-engineering,Science,4,4,4,1,3,3,3,4,5,4,5,5,2,3,95.24764108281836,68.79162268757037,47.13777828742562,65.88307553454277,62.44195438918226,36.75288915272817,70.59959906709615,61.04291773991606,52.65430758994047,74.76657184227523,679,27
computer-science,Science,4,3,2,1,2,2,2,3,4,4,4,4,3,5,77.67388370244252,81.42956643386583,34.84680144881568,81.58782518357145,45.99857309588443,38.252987711654164,53.03397943402518,67.54762700833261,63.91898578745715,58.02486046800905,831,13
engineering-civil,Science,3,4,4,1,5,2,2,3,3,3,5,4,1,4,78.8774803409966,47.792081348058645,43.178733415482576,70.80810318808771,72.75710969834246,33.72262823454706,65.94710134495926,73.46525703648923,74.49872270335496,65.62774006083549,871,17
journalism,Arts,5,5,5,4,4,4,1,3,3,4,5,1,4,5,53.295295160339315,81.77488828776194,100.0,63.698225735613335,60.12509306711757,72.39915433544718,43.727937037031424,52.181897808293556,84.26322968307394,59.72387493383109,934,12
law,Arts,6,3,4,3,4,4,3,4,3,2,4,2,2,4,77.6577004692372,73.20332000518209,81.89369109401963,22.445223355654885,73.72028751783056,44.23616286940293,61.63885702597134,67.1332156562811,48.08096965037508,68.9504996035731,555,9
nursing,Science,2,4,4,2,3,5,2,3,4,4,3,4,4,3,70.39974248538368,33.7120584403847,73.44366287770667,74.40014172160369,46.12435058393999,82.61372409299925,59.40291257286937,50.457875467584856,55.464757196621505,56.92563938295678,618,16
education,Arts,4,4,4,3,4,6,3,4,2,4,4,3,2,3,49.43709832506172,56.93210075713064,75.86856388909871,67.13454990835203,64.33476863634998,92.22238445369933,28.47636058391096,26.405756172732136,68.35571703689797,43.593165541326044,721,9
electrical-engineering,Science,3,3,3,2,4,1,4,5,4,4,4,4,1,4,85.3477525590459,39.99586167647404,29.433585092198427,80.48561789003081,62.09580167658253,17.726799070179077,75.7039473444003,100.0,44.748354929052645,86.71115122447377,886,19
education,Arts,3,5,4,3,4,4,3,4,2,2,3,4,4,3,46.791480425309,70.33975238128005,82.68171832661831,40.071432944408585,35.0812199616262,81.41847749590283,53.098816715606,46.867212427397845,63.95191517632648,64.26945562721053,415,7
journalism,Arts,5,5,4,7,5,4,1,4,4,2,4,1,4,5,40.72326833976378,64.01152077613864,85.22699121768517,48.51662838443976,45.49649115246619,62.28695217442851,44.40625120119352,55.750907456898005,69.47273624619912,42.66837854818012,99,8
marketing,Business,4,2,5,5,2,2,2,4,5,3,3,4,5,3,60.843945126156186,52.56605481666824,83.42611938803338,33.036993596165814,67.08967414307614,44.57721401852307,56.854691360244736,77.83841648754223,64.71594160581844,64.68483308124033,826,15
marketing,Business,4,2,4,4,4,4,3,2,3,2,5,4,6,3,54.868972117399586,87.36864917255447,100.0,36.36716766862108,65.24380837486557,61.610425386692576,43.641106200575194,60.27119690546948,63.79170853605007,64.00208288050703,684,18
economics,Business,4,5,4,1,1,2,2,4,5,6,5,2,3,4,80.90131570835715,43.56348436463219,37.46198709483197,32.10407538024367,50.50569270925184,56.457608569416784,75.3859831267964,72.93615663716933,62.62932004094298,53.83411741754492,1009,8
education,Arts,4,4,4,3,5,3,1,4,4,2,5,2,3,3,59.99532799961899,73.48803438916471,91.90418978645013,63.605595408469334,66.39311831930937,73.56059907936492,59.958216412384246,75.18993014822553,71.29165679522744,50.44979072731457,891,8
computer-science,Science,4,2,4,2,4,2,2,5,5,5,5,7,4,3,89.80957427214751,48.08079045763928,42.22862127298565,64.51700915726968,62.73824308415121,36.9013117623337,67.34896303201457,79.9161959368152,70.85032067245778,70.85275390513502,659,24
marketing,Business,3,2,4,4,1,3,2,2,4,3,4,4,4,2,59.0479363381956,73.5298021988916,87.98814495492512,43.36679920045746,73.13470578311286,62.01203955237596,65.98482368195143,52.43270463804346,80.96310121605597,64.98163655143837,709,19
engineering-civil,Science,6,3,3,1,4,2,2,4,4,5,5,4,2,4,94.58384354618767,60.70650432604884,47.907136028385736,87.52046202669523,42.63581798481252,23.824287230458896,77.74388234341791,76.636083095228,68.70097336431267,65.07322024270881,644,20
law,Arts,5,4,4,4,4,6,2,5,3,3,4,1,4,5,98.3583040676673,46.821038837192624,77.2947471431691,40.95736205537133,76.06761496756319,35.378349769908674,71.85937867616849,50.369828743789505,66.6952959854432,61.520831790878205,943,7
engineering-civil,Science,4,3,2,1,4,3,1,4,5,3,4,5,1,4,83.75835483771604,58.832649427405485,41.670982002512744,84.05969623309453,54.64958873122355,30.637986899503716,70.77554973360895,70.9108194558073,72.84298600702243,87.46271964310772,1059,13
computer-science,Science,4,6,1,1,4,1,2,4,4,4,4,7,4,5,100.0,43.23511570784049,20.285681451070875,67.98905286040102,34.38313379845708,35.63826272375451,87.2118581218768,88.41350490434033,55.02548769306767,86.13646099145959,411,15
pharmacy,Science,1,4,1,2,4,6,3,4,4,4,3,2,3,4,94.19154538228108,38.5619288163491,63.07559965604752,79.8492735426591,44.80895819115711,48.86279338741009,57.881261260671515,35.727398314860295,47.11624805107172,72.895569703897,1024,12
computer-science,Science,3,5,4,1,5,1,3,3,4,4,5,3,2,3,78.9259321270344,77.8694333093703,24.837649441241687,72.53672896916454,47.400881027383825,18.268396455474587,73.56515529780341,92.98285622475481,56.07778546624703,66.99755340930058,735,8
psychology,Arts,3,4,4,2,5,5,1,3,4,3,2,3,4,5,65.53154095047674,61.4564222015995,81.2346344674863,48.29050608964509,81.3190027203894,85.72492922353838,46.177645583477,39.102553173123944,70.20052145205288,55.6046676737034,613,13
education,Arts,6,4,4,2,5,4,3,4,2,3,2,2,4,3,52.56131177091984,50.304395424683165,85.52517726108594,34.806104013413574,67.4589535503367,78.50626133481528,39.127596942289955,52.636337562767764,57.8587773754718,32.373425062066595,818,21
public-administration,Business,3,6,5,3,3,3,3,6,2,3,4,3,5,4,62.58143651289862,42.12717708041758,70.04002979770479,41.494348739853066,83.27751702847779,56.53021089621966,44.558252139747225,72.92586377645438,33.63169154927127,46.620047467515256,895,10
marketing,Business,5,3,5,3,2,4,3,2,5,4,5,5,4,5,64.33947461169177,62.03601043455539,64.260520557451,34.88352435148765,69.74125453867651,71.32951675563099,48.203812111314015,53.9960920243204,59.67179109156086,68.63793339766286,837,12
education,Arts,3,3,3,4,4,5,3,4,2,2,4,2,3,4,69.05167315887888,62.21328476054332,81.11065875118013,46.91514954837469,50.61410941349894,80.64254116297927,52.47916725038816,37.29598823487705,64.25681619529293,52.820287433892155,797,13
journalism,Arts,7,5,4,5,4,5,2,4,2,3,4,3,5,2,71.54361330209127,85.50319263758149,100.0,44.431975841629885,71.56347912176597,72.60808552447622,52.304111273620855,60.01312416108809,68.16696321803575,58.54889379518533,487,12
medicine-surgery,Science,1,4,2,2,4,5,4,4,6,3,2,5,2,3,80.50953768013389,40.91416888028619,69.04861609239099,67.52681990446638,73.03101308809276,86.73120896847605,57.5285534096169,49.62509771829314,51.261907601239606,78.26654346002246,1007,5
accounting,Business,3,3,3,1,2,3,4,1,5,4,5,4,3,3,68.0642554678901,20.378959996570693,35.08664671656167,71.4613822173105,54.943415141912546,40.661822352310814,31.510562473946734,62.40088334290774,39.460585662106254,54.58678261891087,252,18
medicine-surgery,Science,3,4,3,1,3,4,3,4,3,5,5,4,2,3,85.34455972717046,33.11736300525875,51.96706614880217,86.24530745810345,60.928056388148455,77.79542460082642,46.01970673115149,61.73087408820586,51.74584295308856,81.99087428738319,173,9
banking-finance,Business,4,5,4,2,2,1,3,2,6,2,4,4,5,4,78.62713542125667,32.730324136599215,69.15779525270939,54.542764354801996,57.86847513775071,28.89591302834381,63.35644049844873,92.4133287266687,60.28028003396296,47.5035936067765,668,18
psychology,Arts,3,4,5,5,4,3,2,3,4,3,6,1,4,4,58.50106793681241,53.22019146211244,81.99975007238456,59.33817856353865,53.526126138786665,90.7050127339221,61.78675321171444,69.68299805713696,73.08455014412837,46.84665768026326,417,24
nursing,Science,2,3,2,5,3,6,2,4,4,4,3,6,5,5,61.08938550650289,37.67720458467568,79.72608573351319,83.58710850236317,41.2180020996975,83.53174402484167,49.694197279992096,49.81346638453796,53.73124630187513,61.51613909035281,657,18
marketing,Business,4,2,3,4,2,4,2,4,4,5,3,4,4,6,55.2998784594706,71.56521300086159,88.72443637226236,50.683065577847515,85.74127202390606,56.33554976242377,57.24468532588182,56.37311132860863,71.16280531128771,59.79098040618127,758,5
accounting,Business,4,3,4,1,2,3,3,1,3,4,5,5,3,4,77.61325808983614,17.710713543892176,34.39842736859099,55.61459326439597,60.95227498367598,32.17490138071111,73.27186294119348,70.35093345398002,60.152489533319866,49.81223955076522,1104,14
computer-science,Science,4,5,3,2,3,3,2,3,3,3,2,4,1,3,66.86581128228158,80.80903125556863,40.14343018816817,49.179327176948604,43.23940321831884,28.10240098145517,54.68812544030693,68.77494251410839,56.55558891380574,59.71810892245527,630,17
medicine-surgery,Science,2,3,1,3,4,4,3,5,4,5,4,4,2,5,87.44702959165775,40.329827894876246,58.243471691349214,64.7337309400219,67.49986439321502,75.14616652290121,61.62469465705364,66.40408453704558,56.47350898462893,84.96845702321693,429,17
medicine-surgery,Science,1,4,1,3,5,3,2,5,5,4,4,3,4,4,79.84307465187551,49.244726592476376,73.96398291628549,68.4116137197457,69.84739932206398,100.0,60.488047811955305,73.3407559895019,55.34869862467049,73.77239679140997,610,8
medicine-surgery,Science,3,6,3,2,5,3,1,4,4,4,4,4,2,4,84.10059632618942,63.26619198672569,61.48629238015635,83.43116038444023,53.70573318912273,78.18867328462778,71.88178870864724,82.36095056498353,65.01638577581049,57.71257012510787,728,23
public-administration,Business,4,3,3,4,4,4,3,5,2,3,5,4,3,3,40.802721944347056,26.509950722984733,74.68992401645362,62.92154368731828,84.169477453045,72.89147225253078,37.593934779804805,54.5475044695616,46.34324515491504,32.698351020839205,348,7
computer-science,Science,3,4,4,1,5,1,1,4,3,5,2,5,4,5,100.0,60.47188645970407,34.5648905750923,71.52159154567215,32.36653666815602,37.662835973759904,85.1220288678877,92.70450971187083,59.31452761333838,76.06406784337423,971,11
marketing,Business,4,3,5,5,4,4,2,3,2,5,4,3,4,3,65.77164251759993,80.076755097283,90.59343508328547,45.46166426399032,86.8562004765871,49.50985578048173,43.89265431208012,46.57788532090908,75.25952556486219,41.260096530370035,256,8
banking-finance,Business,5,3,2,3,1,3,3,1,4,5,4,3,4,4,91.63709302729829,42.37040007030428,44.74441035563855,56.37178704882308,47.040917953965035,25.461085893507928,81.21332084077844,71.52966134124388,64.62457615690353,67.5556749542614,985,16
electrical-engineering,Science,2,4,4,2,2,2,3,4,4,4,3,4,2,4,90.58186359451615,64.7799976962626,35.20282898193626,93.91539842152172,45.19937035703381,33.73101693593834,74.49286163628425,71.95543674491405,54.037931978350784,66.51378892266693,838,14
journalism,Arts,5,4,5,5,5,5,3,5,2,4,4,3,4,6,45.17887409145659,96.08689853482967,100.0,65.41193450694192,75.58998099956396,69.2516874963771,39.1711771861409,47.17861014181584,56.89568520388588,49.22626914111887,972,23
law,Arts,4,4,6,4,4,5,2,5,2,3,3,1,4,4,83.20927600632406,68.36183457192806,82.60026090787164,39.5737399272342,76.11983199589032,36.75490042988535,50.33486688465468,49.090754214786536,72.56344562694983,55.52877373507186,895,21
accounting,Business,4,5,4,2,2,2,2,1,4,4,5,3,3,5,76.49120262011469,36.304834177201464,50.21827043595136,70.26883679196152,45.24703451824026,37.792817050243954,65.9354256676301,73.23506000282474,59.94046370969911,58.59400322016868,848,9
marketing,Business,5,2,3,3,2,3,4,4,3,3,3,4,4,4,45.541824767573246,68.44709376049947,79.66952010272553,52.62552233210962,93.1329911038283,47.709200111737836,55.23822400990797,66.7671340227725,44.107099752350265,54.99871306866597,779,14
law,Arts,6,5,4,4,4,4,1,5,4,1,4,3,4,5,65.04590107803585,54.53223659009752,72.4569417035959,39.723207498894055,76.85768911599098,71.36660071889985,47.43535003871591,65.89530080758504,71.46446997725691,69.83009666587235,941,6
public-administration,Business,4,4,5,4,1,4,2,4,2,4,5,2,4,5,66.72669759464291,33.99553200721871,66.40008675234056,58.9697629575643,83.47328348837726,54.41958777535237,53.50351984736725,53.94025584950598,55.86337220621076,57.842680358094015,780,8
marketing,Business,6,1,4,4,2,4,2,2,5,4,4,3,4,3,62.41330116975942,70.91245176689235,100.0,39.15993834882238,73.19468045103656,63.45790635943986,56.9583276131422,44.63493123263926,59.27616387463052,53.26301186669412,1001,11
nursing,Science,4,6,2,5,4,4,3,5,5,4,3,4,5,5,76.41193366196656,32.40615180570922,69.64595984206505,84.83095472479499,37.160904603601,100.0,50.4647629397796,59.97206123399641,40.73967471145683,57.27907472863464,872,7
pharmacy,Science,3,4,1,1,5,6,1,3,5,3,5,4,4,3,77.31168746849329,37.262604751395955,61.9181722443043,75.097680630478,42.34439916764492,56.32114797195363,34.43809607961742,38.16428575480862,61.027575078977904,74.59043119235477,551,17
marketing,Business,4,2,4,3,3,3,3,3,4,5,6,4,3,4,69.89905823689898,70.12636511622209,100.0,46.29802938944107,73.54621269733886,75.56846294351787,54.63589328080871,69.67479503138037,68.916273867158,50.76262533096257,359,15
economics,Business,4,4,5,2,1,1,1,3,3,5,3,4,3,4,79.8706177214534,40.13782740527925,38.991346239000706,45.2551799724794,77.29819242955192,35.602034877116665,82.75828366902645,85.30612769558113,63.82657576047923,52.13966344175355,950,24
public-administration,Business,5,5,5,4,3,5,3,3,2,5,3,3,4,4,80.47652800268227,26.16534668152551,63.23137384711886,69.62492110362373,71.04395358683401,54.13910475527318,52.87157075419271,33.08312173196338,54.34451507944485,50.866859271570384,836,2
marketing,Business,4,2,5,4,3,4,2,3,5,4,3,4,3,3,52.23856398384251,84.0252918736654,91.58709457212437,49.87100952270131,63.04669286211738,50.86202632774715,34.57916327741468,53.188961029886315,73.79863208330877,56.892999180969625,493,22
journalism,Arts,4,5,5,3,5,6,1,3,3,3,5,1,5,3,51.72391840132871,83.13675310059712,77.83197669223077,45.71210420767628,70.65969191168303,57.00657343865586,34.10680549614139,18.102425218256812,77.95194370116076,61.9172815058861,432,9
engineering-civil,Science,5,4,2,1,4,1,3,3,5,4,4,4,2,3,89.31689123794798,67.79227171312756,32.588886815284546,77.63298614302687,66.0092877732183,16.197426197636354,92.74117893802376,79.40837168763258,54.748987343174996,64.21027189283954,539,18
education,Arts,5,4,3,3,5,4,3,4,1,2,5,3,3,4,72.86327631938583,54.049725747128456,80.06943262578272,61.27139013559626,58.62524483888515,100.0,53.99553358489807,67.69153549908637,62.01402066342973,64.26118236819381,941,4
medicine-surgery,Science,3,3,3,1,4,4,2,5,6,3,3,4,2,3,97.13486646208864,36.98577133761169,72.29060242098444,70.41467053827172,70.51034302169555,75.07969909388828,72.27326619485372,47.17943561536387,58.926733696580456,71.57381814806553,883,25
accounting,Business,3,4,4,3,2,2,4,1,4,4,5,2,3,4,64.47991394829278,12.188885747529987,51.44997166145828,63.3317593019865,58.73007935283107,29.80288499850001,67.96369426405695,65.1930397837851,45.36125322764967,45.37993920159844,841,27
electrical-engineering,Science,4,4,3,1,6,2,2,3,5,4,5,5,1,3,90.31586694505326,39.372533223499644,46.87448678917073,81.9076175185356,48.58168644131425,33.61298072016399,74.69661036400623,71.50512338949004,44.60693401687253,69.71850139366396,868,20
agriculture,Science,1,4,1,1,6,4,4,5,6,4,3,3,4,4,60.00939352560494,38.83921630195769,38.963996617885954,100.0,49.60915066859575,41.10359569234285,33.191574576556135,57.38326727171207,43.172284332527006,63.352705851798106,888,5
marketing,Business,4,1,4,3,3,5,1,3,4,6,5,4,4,3,58.90899639869455,73.86523231880173,77.83017422456021,43.29286276223765,73.61488096730803,70.28985411894301,46.1625439950559,48.93732187124265,71.76159055545455,51.473201873547346,660,14
medicine-surgery,Science,1,3,2,2,2,4,2,4,4,6,4,2,3,5,73.27116126338353,39.72081570377205,74.51134651134305,96.94801675370152,65.41848965770106,77.8068146497842,60.58594228313841,52.742020307551705,54.20627290465837,73.0342547346981,959,20
accounting,Business,3,2,5,2,2,3,3,2,4,3,5,5,4,4,99.0286952617609,37.37519834752703,23.813649857973754,71.57749836710484,56.42937447479552,28.33344987788532,61.694049841684205,82.24095029122415,54.92701697232199,77.10069336887229,870,5
public-administration,Business,5,5,3,6,2,3,4,3,2,2,4,3,6,3,72.4468169063464,25.59754921204517,73.25598458208599,63.36000339043623,81.54040605837773,73.32304551866588,57.22463325294854,72.28998986543127,44.25782048077656,51.5384475476081,1030,8
